seed,uti,schedulable
238,2.8,True
116,3.9,False
795,3.0,True
210,2.8,True
877,2.8,True
202,2.9,True
888,3.0,True
735,2.8,True
727,2.9,True
788,2.8,True
116,3.8,False
379,2.8,True
615,2.8,True
795,2.8,True
696,3.4,True
888,2.8,True
81,2.8,True
193,2.8,True
956,2.9,True
616,2.8,True
529,2.9,True
496,2.8,True
276,2.9,True
309,2.8,True
723,3.4,True
400,2.9,True
226,2.8,True
238,2.9,True
878,2.8,True
439,2.8,True
93,2.8,True
964,2.8,True
89,2.8,True
337,2.8,True
81,3.0,True
214,2.8,True
476,2.8,True
734,3.9,False
872,2.8,True
548,3.3,True
116,3.7,False
767,2.8,True
653,2.8,True
193,3.0,True
643,2.8,True
616,3.0,True
359,2.8,True
496,3.0,True
937,2.8,True
309,3.0,True
226,3.0,True
769,2.8,True
850,2.8,True
878,3.0,True
201,3.5,False
316,2.8,True
439,3.0,True
94,2.8,True
210,2.9,False
93,3.0,True
964,3.0,True
734,3.8,False
515,3.3,True
877,2.9,True
261,3.1,False
734,3.7,False
315,3.2,False
89,3.0,True
201,3.6,True
310,3.4,False
235,3.7,True
534,3.5,True
235,3.9,False
696,3.5,True
337,3.0,True
235,3.8,False
214,3.0,True
116,3.4,True
266,3.1,True
534,3.6,True
939,3.2,True
831,3.1,True
690,3.1,True
825,3.1,True
476,3.0,True
723,3.5,True
872,3.0,True
735,2.9,True
445,3.2,True
164,3.3,True
607,3.2,True
696,3.6,True
767,3.0,False
167,3.7,False
723,3.6,True
788,2.9,True
379,2.9,True
653,3.0,True
643,3.0,True
167,3.9,False
359,3.0,True
977,3.3,True
167,3.8,False
937,3.0,True
520,3.1,False
769,3.0,True
850,3.0,True
734,3.4,False
235,3.4,True
167,3.4,True
310,3.5,False
316,3.0,True
39,3.8,False
847,3.3,True
39,3.4,True
310,3.6,False
233,3.3,True
457,3.3,True
615,2.9,False
39,3.9,False
325,3.2,False
795,2.9,True
888,2.9,True
81,2.9,True
193,2.9,True
991,3.3,True
315,3.3,True
39,3.7,False
616,2.9,True
116,3.6,True
139,3.1,True
496,2.9,True
309,2.9,True
226,2.9,True
495,3.8,False
597,3.1,True
114,3.1,True
495,3.7,False
357,3.1,True
245,3.1,True
647,3.1,True
116,3.5,True
939,3.3,False
495,3.9,False
445,3.3,True
989,3.1,False
311,3.1,True
80,3.2,True
878,2.9,True
439,2.9,True
93,2.9,True
964,2.9,True
734,3.6,False
89,2.9,True
337,2.9,True
548,3.8,True
214,2.9,True
476,2.9,True
872,2.9,True
767,2.9,True
653,2.9,True
643,2.9,True
359,2.9,True
937,2.9,True
769,2.9,True
850,2.9,True
495,3.4,False
515,3.8,False
548,3.9,False
235,3.6,True
316,2.9,False
94,2.9,True
