seed,uti,schedulable
568,6.6,False
520,6.6,False
193,6.4,False
597,6.6,False
616,6.4,False
114,6.6,False
357,6.6,False
226,6.4,False
245,6.6,False
878,6.4,False
647,6.6,False
989,6.6,False
93,6.4,False
431,6.6,False
337,6.4,False
202,6.6,False
727,6.6,False
872,6.4,False
767,6.4,False
956,6.6,False
529,6.6,False
359,6.4,False
276,6.6,False
769,6.4,False
238,6.6,False
735,6.6,False
126,6.8,False
490,6.8,False
379,6.6,False
971,6.8,False
81,6.6,False
257,6.8,False
201,6.8,False
534,6.8,False
226,6.6,False
723,6.8,False
964,6.6,False
116,6.8,False
167,6.8,False
495,6.8,False
548,6.8,False
643,6.6,False
977,6.8,False
847,6.8,False
359,6.6,False
233,6.8,False
457,6.8,False
316,6.6,False
991,6.8,False
126,7.2,False
315,6.8,False
490,7.2,False
939,6.8,False
997,7.2,False
445,6.8,False
971,7.2,False
607,6.8,False
688,7.2,False
325,6.8,False
331,7.2,False
681,7.2,False
800,6.8,False
257,7.2,False
201,7.2,False
209,6.8,False
534,7.2,False
321,6.8,False
696,7.2,False
967,6.8,False
723,7.2,False
587,6.8,False
310,7.2,False
925,6.8,False
734,7.2,False
887,6.8,False
235,7.2,False
167,7.2,False
266,6.8,False
495,7.2,False
831,6.8,False
548,7.2,False
825,6.8,False
515,7.2,False
568,6.8,False
164,7.2,False
977,7.2,False
520,6.8,False
847,7.2,False
139,6.8,False
233,7.2,False
597,6.8,False
457,7.2,False
114,6.8,False
991,7.2,False
357,6.8,False
315,7.2,False
939,7.2,False
647,6.8,False
445,7.2,False
325,7.2,False
311,6.8,False
80,7.2,False
431,6.8,False
800,7.2,False
771,6.8,False
324,7.2,False
68,6.8,False
209,7.2,False
202,6.8,False
665,7.2,False
727,6.8,False
321,7.2,False
956,6.8,False
967,7.2,False
587,7.2,False
529,6.8,False
276,6.8,False
925,7.2,False
400,6.8,False
498,7.2,False
887,7.2,False
238,6.8,False
261,7.2,False
266,7.2,False
877,6.8,False
735,6.8,False
831,7.2,False
788,6.8,False
690,7.2,False
379,6.8,False
615,6.8,False
568,7.2,False
520,7.2,False
139,7.2,False
888,6.8,False
597,7.2,False
114,7.2,False
193,6.8,False
357,7.2,False
616,6.8,False
245,7.2,False
496,6.8,False
647,7.2,False
309,6.8,False
989,7.2,False
226,6.8,False
311,7.2,False
878,6.8,False
431,7.2,False
771,7.2,False
964,6.8,False
89,6.8,False
202,7.2,False
337,6.8,False
727,7.2,False
214,6.8,False
956,7.2,False
476,6.8,False
529,7.2,False
276,7.2,False
872,6.8,False
400,7.2,False
767,6.8,False
238,7.2,False
210,7.2,False
877,7.2,False
643,6.8,False
359,6.8,False
735,7.2,False
937,6.8,False
788,7.2,False
379,7.2,False
850,6.8,False
316,6.8,False
795,7.2,False
94,6.8,False
888,7.2,False
126,7.4,False
81,7.2,False
193,7.2,False
490,7.4,False
616,7.2,False
997,7.4,False
496,7.2,False
971,7.4,False
226,7.2,False
688,7.4,False
878,7.2,False
331,7.4,False
439,7.2,False
681,7.4,False
93,7.2,False
257,7.4,False
964,7.2,False
201,7.4,False
89,7.2,False
534,7.4,False
337,7.2,False
696,7.4,False
214,7.2,False
476,7.2,False
310,7.4,False
872,7.2,False
116,7.4,False
734,7.4,False
653,7.2,False
235,7.4,False
167,7.4,False
643,7.2,False
39,7.4,False
359,7.2,False
495,7.4,False
937,7.2,False
548,7.4,False
769,7.2,False
515,7.4,False
850,7.2,False
316,7.2,False
164,7.4,False
977,7.4,False
94,7.2,False
847,7.4,False
233,7.4,False
457,7.4,False
490,6.0,False
688,6.0,False
490,6.0,False
997,6.0,False
681,6.0,False
257,6.0,False
548,6.0,False
445,6.0,False
925,6.0,False
690,6.0,False
568,6.0,False
114,6.0,False
245,6.0,False
647,6.0,False
431,6.0,False
238,6.0,False
210,6.0,False
735,6.0,False
788,6.0,False
616,6.0,False
439,6.0,False
93,6.0,False
214,6.0,False
94,6.0,False
