seed,uti,schedulable
925,3.2,False
201,3.3,False
498,3.2,False
534,3.3,False
696,3.3,True
887,3.2,False
723,3.3,False
261,3.2,False
310,3.3,False
266,3.2,False
831,3.2,True
116,3.3,False
690,3.2,False
825,3.2,True
734,3.3,False
568,3.2,False
235,3.3,True
167,3.3,False
520,3.2,True
39,3.3,True
126,3.4,False
495,3.3,False
490,3.4,False
548,3.3,False
997,3.4,False
515,3.3,False
971,3.4,False
164,3.3,False
688,3.4,False
977,3.3,False
331,3.4,False
847,3.3,False
681,3.4,False
233,3.3,False
457,3.3,True
257,3.4,False
991,3.3,False
201,3.4,False
315,3.3,False
939,3.3,False
534,3.4,False
445,3.3,False
696,3.4,False
723,3.4,True
607,3.3,False
310,3.4,False
116,3.4,False
325,3.3,False
734,3.4,False
80,3.3,False
235,3.4,False
800,3.3,False
167,3.4,True
39,3.4,False
324,3.3,False
495,3.4,False
209,3.3,False
548,3.4,False
665,3.3,False
515,3.4,False
321,3.3,False
164,3.4,False
967,3.3,False
977,3.4,False
587,3.3,False
847,3.4,False
925,3.3,False
233,3.4,False
498,3.3,False
457,3.4,False
887,3.3,False
991,3.4,False
315,3.4,True
261,3.3,False
939,3.4,False
266,3.3,False
445,3.4,False
831,3.3,True
607,3.4,False
690,3.3,False
325,3.4,False
825,3.3,False
568,3.3,True
80,3.4,False
520,3.3,False
800,3.4,True
324,3.4,True
126,3.5,False
209,3.4,False
490,3.5,False
665,3.4,True
997,3.5,False
321,3.4,False
971,3.5,False
967,3.4,False
688,3.5,False
587,3.4,False
331,3.5,False
925,3.4,False
681,3.5,False
257,3.5,False
498,3.4,False
201,3.5,False
887,3.4,False
534,3.5,False
261,3.4,False
696,3.5,True
266,3.4,False
831,3.4,True
723,3.5,False
690,3.4,False
310,3.5,False
116,3.5,False
825,3.4,False
734,3.5,False
568,3.4,False
235,3.5,False
520,3.4,False
167,3.5,False
126,3.6,False
39,3.5,False
490,3.6,False
495,3.5,False
548,3.5,False
997,3.6,False
971,3.6,False
515,3.5,False
164,3.5,False
688,3.6,False
977,3.5,False
331,3.6,False
847,3.5,False
681,3.6,False
233,3.5,False
257,3.6,False
457,3.5,False
201,3.6,False
991,3.5,False
534,3.6,False
696,3.6,False
315,3.5,False
939,3.5,False
723,3.6,False
445,3.5,False
310,3.6,False
607,3.5,False
116,3.6,True
734,3.6,False
325,3.5,False
235,3.6,False
80,3.5,False
167,3.6,False
800,3.5,False
39,3.6,False
495,3.6,False
324,3.5,False
548,3.6,False
209,3.5,False
515,3.6,False
665,3.5,False
164,3.6,False
321,3.5,False
977,3.6,False
967,3.5,False
847,3.6,False
587,3.5,True
233,3.6,False
457,3.6,True
925,3.5,False
991,3.6,False
498,3.5,False
315,3.6,False
887,3.5,False
939,3.6,False
261,3.5,False
445,3.6,False
266,3.5,False
607,3.6,False
831,3.5,False
325,3.6,False
690,3.5,False
80,3.6,False
825,3.5,False
800,3.6,False
568,3.5,False
