seed,uti,schedulable
496,2.9,True
6,2.5,True
26,2.5,True
536,2.9,True
18,2.5,True
24,2.5,True
45,2.6,True
39,2.5,True
20,2.6,True
67,2.6,True
540,2.9,True
852,2.8,True
526,2.9,True
899,2.8,True
581,2.9,True
900,2.8,True
14,2.5,True
939,2.8,True
584,2.9,True
941,2.8,True
27,2.5,True
944,2.8,True
555,2.9,True
45,2.5,True
957,2.8,True
53,2.8,True
592,2.9,True
52,2.8,True
54,2.8,True
5,2.8,True
602,2.9,True
6,2.8,True
575,2.9,True
26,2.8,True
570,2.9,True
20,2.5,True
67,2.5,True
607,2.9,True
654,2.9,True
618,2.9,True
662,2.9,True
667,2.9,True
18,2.8,True
704,2.9,True
678,2.9,True
24,2.8,True
39,2.8,True
683,2.9,True
702,2.9,True
687,2.7,True
715,2.9,True
14,2.8,True
718,2.7,True
725,2.7,True
687,2.9,True
771,2.7,True
776,2.7,True
718,2.9,True
795,2.7,True
824,2.7,True
725,2.9,True
771,2.9,True
776,2.9,True
795,2.9,True
823,2.7,True
824,2.9,True
827,2.7,True
823,2.9,True
803,2.7,True
847,2.7,True
890,2.7,True
866,2.7,True
852,2.7,True
899,2.7,True
900,2.7,True
939,2.7,True
941,2.7,True
944,2.7,True
957,2.7,True
53,2.7,True
52,2.7,True
54,2.7,True
5,2.7,True
6,2.7,True
26,2.7,True
18,2.7,True
24,2.7,True
39,2.7,True
14,2.7,True
27,2.7,True
827,2.9,True
45,2.7,True
803,2.9,True
847,2.9,True
20,2.7,True
890,2.9,True
67,2.7,True
866,2.9,True
27,2.8,False
852,2.9,True
899,2.9,True
900,2.9,True
939,2.9,True
941,2.9,True
944,2.9,True
957,2.9,True
53,2.9,True
52,2.9,True
54,2.9,True
5,2.9,True
6,2.9,True
26,2.9,True
45,2.8,True
20,2.8,True
67,2.8,True
18,2.9,False
24,2.9,True
39,2.9,True
14,2.9,True
27,2.9,True
45,2.9,True
20,2.9,True
67,2.9,True
51,3.0,True
51,3.2,True
51,3.1,True
51,3.3,True
3,3.0,True
33,3.0,True
3,3.2,False
3,3.1,True
33,3.2,True
22,3.0,True
51,3.4,True
33,3.1,True
3,3.3,False
22,3.1,True
98,3.1,True
105,3.1,True
3,3.4,True
70,3.1,True
111,3.1,True
22,3.2,True
98,3.0,True
98,3.2,True
105,3.0,True
33,3.4,True
105,3.2,True
70,3.0,True
111,3.0,True
22,3.4,True
85,3.0,True
129,3.0,True
156,3.0,True
175,3.0,True
70,3.2,True
111,3.2,True
162,3.0,False
184,3.0,False
219,3.0,True
224,3.0,True
226,3.0,True
150,3.0,True
225,3.0,True
98,3.4,True
33,3.3,False
202,3.0,True
248,3.0,True
285,3.0,True
247,3.0,True
303,3.0,True
256,3.0,True
105,3.4,True
259,3.0,True
307,3.0,True
85,3.1,False
341,3.0,True
344,3.0,True
129,3.1,True
156,3.1,True
175,3.1,True
85,3.2,False
359,3.0,True
366,3.0,True
162,3.1,True
323,3.0,True
331,3.0,True
409,3.0,True
70,3.4,True
111,3.4,True
380,3.0,True
129,3.2,True
386,3.0,True
420,3.0,True
421,3.0,True
405,3.0,True
184,3.1,True
219,3.1,True
224,3.1,True
226,3.1,True
22,3.3,False
98,3.3,True
105,3.3,True
150,3.1,True
225,3.1,True
202,3.1,True
85,3.4,True
129,3.4,True
70,3.3,False
111,3.3,True
156,3.2,True
175,3.2,True
156,3.4,True
85,3.3,True
129,3.3,True
248,3.1,True
285,3.1,True
175,3.4,True
428,3.0,False
465,3.0,True
247,3.1,True
162,3.2,True
156,3.3,True
175,3.3,True
162,3.4,False
303,3.1,True
256,3.1,True
184,3.4,True
219,3.4,True
184,3.2,True
224,3.4,True
219,3.2,True
226,3.4,True
162,3.3,True
259,3.1,True
307,3.1,True
442,3.0,True
487,3.0,True
341,3.1,True
224,3.2,False
531,3.0,True
344,3.1,True
226,3.2,True
482,3.0,True
496,3.0,True
184,3.3,True
219,3.3,True
224,3.3,True
536,3.0,True
540,3.0,True
226,3.3,True
150,3.3,True
225,3.3,True
150,3.2,True
359,3.1,True
366,3.1,True
225,3.2,True
323,3.1,True
331,3.1,True
202,3.2,True
409,3.1,True
526,3.0,True
581,3.0,True
584,3.0,True
248,3.2,True
555,3.0,True
592,3.0,True
602,3.0,True
575,3.0,True
202,3.3,True
380,3.1,True
570,3.0,True
607,3.0,True
654,3.0,True
248,3.3,True
150,3.4,False
285,3.2,True
285,3.3,False
225,3.4,True
247,3.2,True
303,3.2,True
256,3.2,True
259,3.2,True
386,3.1,False
420,3.1,True
421,3.1,True
618,3.0,True
662,3.0,True
247,3.3,False
667,3.0,True
704,3.0,True
678,3.0,True
683,3.0,True
202,3.4,True
702,3.0,True
715,3.0,True
303,3.3,True
687,3.0,True
718,3.0,True
725,3.0,True
256,3.3,True
771,3.0,True
259,3.3,True
307,3.3,True
307,3.2,True
341,3.2,True
344,3.2,True
776,3.0,True
795,3.0,True
824,3.0,True
405,3.1,True
823,3.0,True
248,3.4,True
359,3.2,True
366,3.2,True
827,3.0,True
803,3.0,True
285,3.4,True
323,3.2,True
331,3.2,True
409,3.2,True
847,3.0,True
890,3.0,True
866,3.0,True
852,3.0,True
341,3.3,False
899,3.0,True
344,3.3,True
900,3.0,True
939,3.0,True
247,3.4,True
941,3.0,True
359,3.3,True
380,3.2,False
944,3.0,True
366,3.3,True
428,3.1,True
323,3.3,True
465,3.1,True
331,3.3,True
957,3.0,True
53,3.0,True
52,3.0,True
54,3.0,True
409,3.3,False
5,3.0,True
386,3.2,False
442,3.1,False
420,3.2,True
421,3.2,True
380,3.3,True
487,3.1,True
6,3.0,True
531,3.1,True
482,3.1,True
496,3.1,True
26,3.0,True
18,3.0,True
24,3.0,True
39,3.0,True
536,3.1,True
540,3.1,True
386,3.3,False
303,3.4,False
420,3.3,True
526,3.1,False
581,3.1,True
14,3.0,False
584,3.1,True
421,3.3,True
555,3.1,True
27,3.0,True
45,3.0,True
592,3.1,True
