seed,uti,schedulable
316,7.4,False
94,7.4,False
126,7.0,False
490,7.0,False
997,7.0,False
971,7.0,False
688,7.0,False
331,7.0,False
681,7.0,False
257,7.0,False
201,7.0,False
534,7.0,False
696,7.0,False
723,7.0,False
310,7.0,False
116,7.0,False
734,7.0,False
235,7.0,False
167,7.0,False
39,7.0,False
495,7.0,False
548,7.0,False
515,7.0,False
164,7.0,False
977,7.0,False
847,7.0,False
233,7.0,False
457,7.0,False
991,7.0,False
315,7.0,False
939,7.0,False
445,7.0,False
607,7.0,False
325,7.0,False
80,7.0,False
800,7.0,False
324,7.0,False
209,7.0,False
665,7.0,False
321,7.0,False
967,7.0,False
587,7.0,False
925,7.0,False
498,7.0,False
887,7.0,False
261,7.0,False
266,7.0,False
831,7.0,False
690,7.0,False
825,7.0,False
568,7.0,False
520,7.0,False
139,7.0,False
597,7.0,False
114,7.0,False
357,7.0,False
245,7.0,False
647,7.0,False
989,7.0,False
311,7.0,False
431,7.0,False
771,7.0,False
68,7.0,False
202,7.0,False
727,7.0,False
956,7.0,False
529,7.0,False
276,7.0,False
400,7.0,False
238,7.0,False
210,7.0,False
877,7.0,False
735,7.0,False
788,7.0,False
379,7.0,False
615,7.0,False
795,7.0,False
888,7.0,False
81,7.0,False
193,7.0,False
616,7.0,False
496,7.0,False
309,7.0,False
226,7.0,False
878,7.0,False
439,7.0,False
93,7.0,False
964,7.0,False
89,7.0,False
337,7.0,False
214,7.0,False
476,7.0,False
872,7.0,False
767,7.0,False
653,7.0,False
643,7.0,False
359,7.0,False
937,7.0,False
769,7.0,False
850,7.0,True
316,7.0,False
94,7.0,False
126,6.8,False
490,6.8,False
997,6.8,False
971,6.8,False
688,6.8,False
331,6.8,False
681,6.8,False
257,6.8,False
201,6.8,False
534,6.8,False
696,6.8,False
723,6.8,False
310,6.8,False
116,6.8,False
734,6.8,False
235,6.8,False
167,6.8,False
39,6.8,False
495,6.8,False
548,6.8,False
515,6.8,False
164,6.8,False
977,6.8,False
847,6.8,False
233,6.8,False
457,6.8,False
991,6.8,False
315,6.8,False
939,6.8,False
445,6.8,False
607,6.8,False
325,6.8,False
80,6.8,False
800,6.8,False
324,6.8,False
209,6.8,False
665,6.8,False
321,6.8,False
967,6.8,False
587,6.8,False
925,6.8,False
498,6.8,False
887,6.8,False
261,6.8,False
266,6.8,False
831,6.8,False
690,6.8,False
825,6.8,False
568,6.8,False
520,6.8,False
139,6.8,False
597,6.8,False
114,6.8,False
357,6.8,False
245,6.8,False
647,6.8,False
989,6.8,False
311,6.8,False
431,6.8,False
771,6.8,False
68,6.8,False
202,6.8,False
727,6.8,False
956,6.8,False
529,6.8,False
276,6.8,False
400,6.8,False
238,6.8,False
210,6.8,False
877,6.8,False
735,6.8,False
788,6.8,True
379,6.8,False
615,6.8,False
795,6.8,False
888,6.8,False
81,6.8,False
193,6.8,False
616,6.8,False
496,6.8,False
309,6.8,False
226,6.8,False
878,6.8,False
439,6.8,False
93,6.8,False
964,6.8,False
89,6.8,False
337,6.8,False
214,6.8,False
476,6.8,True
872,6.8,False
767,6.8,False
653,6.8,False
643,6.8,False
359,6.8,False
937,6.8,False
769,6.8,False
850,6.8,False
316,6.8,False
94,6.8,False
126,6.6,False
490,6.6,False
997,6.6,False
971,6.6,False
688,6.6,False
331,6.6,False
681,6.6,False
257,6.6,False
201,6.6,False
534,6.6,False
696,6.6,False
723,6.6,False
310,6.6,False
116,6.6,False
734,6.6,False
235,6.6,False
167,6.6,False
39,6.6,False
495,6.6,False
548,6.6,False
515,6.6,False
164,6.6,False
977,6.6,False
847,6.6,False
233,6.6,False
457,6.6,False
991,6.6,False
315,6.6,False
939,6.6,False
445,6.6,False
607,6.6,False
325,6.6,False
80,6.6,False
800,6.6,False
324,6.6,True
209,6.6,True
665,6.6,False
321,6.6,False
967,6.6,False
587,6.6,False
925,6.6,False
498,6.6,False
887,6.6,False
261,6.6,False
266,6.6,False
831,6.6,False
690,6.6,False
825,6.6,False
568,6.6,True
520,6.6,False
139,6.6,False
597,6.6,False
114,6.6,False
357,6.6,False
245,6.6,True
647,6.6,False
989,6.6,False
311,6.6,False
431,6.6,False
771,6.6,False
68,6.6,False
202,6.6,False
727,6.6,False
956,6.6,False
529,6.6,False
276,6.6,False
400,6.6,False
238,6.6,False
210,6.6,False
877,6.6,False
735,6.6,False
788,6.6,False
379,6.6,False
615,6.6,False
795,6.6,False
888,6.6,False
81,6.6,False
193,6.6,False
616,6.6,False
496,6.6,False
309,6.6,False
226,6.6,False
878,6.6,False
439,6.6,False
93,6.6,False
964,6.6,False
89,6.6,False
337,6.6,False
214,6.6,False
476,6.6,False
872,6.6,False
767,6.6,False
653,6.6,False
643,6.6,False
359,6.6,False
937,6.6,False
769,6.6,False
850,6.6,False
316,6.6,False
94,6.6,False
126,6.4,False
490,6.4,False
997,6.4,True
971,6.4,False
688,6.4,False
331,6.4,False
681,6.4,False
257,6.4,False
201,6.4,False
534,6.4,False
696,6.4,False
723,6.4,False
310,6.4,False
116,6.4,False
734,6.4,False
235,6.4,False
167,6.4,False
39,6.4,False
495,6.4,False
548,6.4,False
515,6.4,False
164,6.4,False
977,6.4,False
847,6.4,False
233,6.4,False
457,6.4,False
991,6.4,False
315,6.4,False
939,6.4,False
445,6.4,False
607,6.4,False
325,6.4,False
80,6.4,False
800,6.4,False
324,6.4,False
209,6.4,False
665,6.4,False
321,6.4,False
967,6.4,False
587,6.4,False
925,6.4,False
498,6.4,True
887,6.4,False
261,6.4,False
266,6.4,True
831,6.4,False
690,6.4,False
825,6.4,False
568,6.4,False
520,6.4,False
139,6.4,False
597,6.4,False
114,6.4,False
357,6.4,False
245,6.4,False
647,6.4,False
989,6.4,False
311,6.4,False
431,6.4,False
771,6.4,False
68,6.4,False
202,6.4,False
727,6.4,False
956,6.4,False
529,6.4,False
276,6.4,False
400,6.4,False
238,6.4,False
210,6.4,False
877,6.4,True
735,6.4,False
788,6.4,False
379,6.4,False
615,6.4,False
795,6.4,False
888,6.4,False
81,6.4,False
193,6.4,False
616,6.4,False
496,6.4,False
309,6.4,False
226,6.4,False
878,6.4,False
439,6.4,True
93,6.4,False
964,6.4,False
89,6.4,False
337,6.4,False
214,6.4,False
476,6.4,False
872,6.4,False
767,6.4,False
653,6.4,False
643,6.4,False
359,6.4,False
937,6.4,False
769,6.4,False
850,6.4,True
316,6.4,False
94,6.4,False
126,6.0,False
490,6.0,False
997,6.0,False
971,6.0,False
688,6.0,False
331,6.0,False
681,6.0,False
257,6.0,False
201,6.0,False
534,6.0,True
696,6.0,False
723,6.0,False
310,6.0,False
116,6.0,True
734,6.0,False
235,6.0,False
167,6.0,False
39,6.0,False
495,6.0,False
548,6.0,False
515,6.0,False
164,6.0,False
977,6.0,True
847,6.0,False
233,6.0,False
457,6.0,False
991,6.0,True
315,6.0,False
939,6.0,False
445,6.0,False
607,6.0,False
325,6.0,False
80,6.0,True
800,6.0,True
324,6.0,False
209,6.0,True
665,6.0,False
321,6.0,False
967,6.0,True
587,6.0,False
925,6.0,False
498,6.0,False
887,6.0,False
261,6.0,False
266,6.0,False
831,6.0,False
690,6.0,False
825,6.0,False
568,6.0,True
520,6.0,False
139,6.0,False
597,6.0,False
114,6.0,False
357,6.0,False
245,6.0,False
647,6.0,False
989,6.0,False
311,6.0,True
431,6.0,False
771,6.0,False
68,6.0,False
202,6.0,False
727,6.0,False
956,6.0,False
529,6.0,False
276,6.0,False
400,6.0,False
238,6.0,False
210,6.0,False
877,6.0,False
735,6.0,False
788,6.0,False
379,6.0,True
615,6.0,False
795,6.0,False
888,6.0,False
81,6.0,False
193,6.0,False
616,6.0,True
496,6.0,False
309,6.0,False
226,6.0,False
878,6.0,False
439,6.0,False
93,6.0,False
964,6.0,False
89,6.0,False
337,6.0,False
214,6.0,False
476,6.0,False
872,6.0,False
767,6.0,False
653,6.0,False
643,6.0,False
359,6.0,False
937,6.0,False
769,6.0,False
850,6.0,True
316,6.0,False
94,6.0,False
126,6.2,False
490,6.2,False
997,6.2,False
971,6.2,False
688,6.2,False
331,6.2,True
681,6.2,False
257,6.2,False
201,6.2,False
534,6.2,False
696,6.2,False
723,6.2,False
310,6.2,False
116,6.2,False
734,6.2,False
235,6.2,False
167,6.2,True
39,6.2,False
495,6.2,False
548,6.2,False
515,6.2,True
164,6.2,False
977,6.2,False
847,6.2,False
233,6.2,True
457,6.2,False
991,6.2,True
315,6.2,False
939,6.2,False
445,6.2,False
607,6.2,False
325,6.2,False
80,6.2,False
800,6.2,False
324,6.2,True
209,6.2,True
665,6.2,False
321,6.2,True
967,6.2,False
587,6.2,False
925,6.2,False
498,6.2,True
887,6.2,False
261,6.2,False
266,6.2,False
831,6.2,False
690,6.2,False
825,6.2,False
568,6.2,False
520,6.2,True
139,6.2,False
597,6.2,False
114,6.2,False
357,6.2,False
245,6.2,False
647,6.2,False
989,6.2,False
311,6.2,False
431,6.2,False
771,6.2,False
68,6.2,False
202,6.2,False
727,6.2,False
956,6.2,False
529,6.2,False
276,6.2,True
400,6.2,False
238,6.2,False
210,6.2,False
877,6.2,False
735,6.2,False
788,6.2,False
379,6.2,False
615,6.2,False
795,6.2,False
888,6.2,False
81,6.2,False
193,6.2,False
616,6.2,False
496,6.2,True
309,6.2,False
226,6.2,False
878,6.2,False
439,6.2,False
93,6.2,False
964,6.2,False
89,6.2,False
337,6.2,False
214,6.2,False
476,6.2,True
872,6.2,True
767,6.2,True
653,6.2,False
643,6.2,True
359,6.2,False
937,6.2,False
769,6.2,False
850,6.2,False
316,6.2,False
94,6.2,True
126,5.8,True
490,5.8,False
997,5.8,False
971,5.8,False
688,5.8,False
331,5.8,False
681,5.8,False
257,5.8,False
201,5.8,False
534,5.8,True
696,5.8,True
723,5.8,False
310,5.8,False
116,5.8,False
734,5.8,True
235,5.8,True
167,5.8,False
39,5.8,False
495,5.8,False
548,5.8,True
515,5.8,False
164,5.8,False
977,5.8,False
847,5.8,False
233,5.8,False
457,5.8,False
991,5.8,True
315,5.8,False
939,5.8,False
445,5.8,False
607,5.8,False
325,5.8,False
80,5.8,False
800,5.8,True
324,5.8,False
209,5.8,False
665,5.8,True
321,5.8,False
967,5.8,True
587,5.8,True
925,5.8,False
498,5.8,False
887,5.8,False
261,5.8,False
266,5.8,True
831,5.8,False
690,5.8,False
825,5.8,False
568,5.8,False
520,5.8,True
139,5.8,False
597,5.8,False
114,5.8,False
357,5.8,False
245,5.8,False
647,5.8,True
989,5.8,True
311,5.8,False
431,5.8,True
771,5.8,False
68,5.8,True
202,5.8,True
727,5.8,False
956,5.8,False
529,5.8,False
276,5.8,False
400,5.8,False
238,5.8,False
210,5.8,False
877,5.8,False
735,5.8,False
788,5.8,False
379,5.8,False
615,5.8,False
795,5.8,False
888,5.8,False
81,5.8,True
193,5.8,False
616,5.8,True
496,5.8,False
309,5.8,False
226,5.8,False
878,5.8,True
439,5.8,False
93,5.8,True
964,5.8,False
89,5.8,True
337,5.8,True
214,5.8,True
476,5.8,False
872,5.8,False
767,5.8,False
653,5.8,False
643,5.8,True
359,5.8,False
937,5.8,False
769,5.8,True
850,5.8,False
316,5.8,False
94,5.8,False
126,5.6,False
490,5.6,False
997,5.6,False
971,5.6,False
688,5.6,False
331,5.6,True
681,5.6,False
257,5.6,True
201,5.6,False
534,5.6,True
696,5.6,True
723,5.6,False
310,5.6,False
116,5.6,True
734,5.6,False
235,5.6,False
167,5.6,False
39,5.6,False
495,5.6,False
548,5.6,False
515,5.6,False
164,5.6,False
977,5.6,False
847,5.6,False
233,5.6,False
457,5.6,True
991,5.6,True
315,5.6,False
939,5.6,False
445,5.6,False
607,5.6,False
325,5.6,False
80,5.6,False
800,5.6,True
324,5.6,False
209,5.6,True
665,5.6,False
321,5.6,False
967,5.6,False
587,5.6,False
925,5.6,False
498,5.6,False
887,5.6,False
261,5.6,True
266,5.6,True
831,5.6,False
690,5.6,False
825,5.6,False
568,5.6,False
520,5.6,True
139,5.6,False
597,5.6,False
114,5.6,False
357,5.6,False
245,5.6,False
647,5.6,False
989,5.6,True
311,5.6,True
431,5.6,True
771,5.6,False
68,5.6,True
202,5.6,True
727,5.6,False
956,5.6,False
529,5.6,True
276,5.6,False
400,5.6,False
238,5.6,False
210,5.6,False
877,5.6,False
735,5.6,False
788,5.6,True
379,5.6,False
615,5.6,False
795,5.6,False
888,5.6,False
81,5.6,True
193,5.6,False
616,5.6,True
496,5.6,False
309,5.6,False
226,5.6,False
878,5.6,True
439,5.6,True
93,5.6,True
964,5.6,False
89,5.6,True
337,5.6,True
214,5.6,False
476,5.6,False
872,5.6,False
767,5.6,False
653,5.6,False
643,5.6,False
359,5.6,True
937,5.6,True
769,5.6,False
850,5.6,True
316,5.6,False
94,5.6,True
126,5.4,False
490,5.4,False
997,5.4,False
